,Name,Year,Transmission,Owner_Type,Engine (CC),Power (bhp),Price
4996,419,2009.0,1,0,1497.0,118,3.0
4997,230,2014.0,1,0,2200.0,139.01,12.0
4998,1820,2015.0,1,0,1498.0,88,4.91
4999,484,2010.0,1,0,1198.0,90,2.0
5000,1720,2015.0,1,0,1364.0,67.06,5.3
5001,1411,2014.0,1,0,1461.0,108.5,7.22
5002,140,2017.0,0,0,1995.0,190,32.57
5003,714,2010.0,1,0,1197.0,80,2.75
5004,1049,2018.0,1,0,1196.0,73,4.33
5005,302,2011.0,1,0,1399.0,68,3.75
5006,420,2014.0,0,0,1497.0,118,5.91
5007,1160,2013.0,1,0,1248.0,74,4.35
5008,570,2014.0,1,0,1120.0,70,3.25
5009,66,2017.0,0,0,2967.0,245,68.0
5010,1789,2016.0,1,0,1198.0,74,5.5
5011,446,2018.0,0,0,1497.0,117.3,12.08
5012,978,2018.0,1,0,1248.0,74,7.48
5013,571,2016.0,1,0,1120.0,70,5.5
5014,1137,2011.0,1,0,1248.0,73.9,3.5
5015,1120,2006.0,1,0,2179.0,115,1.6
5016,808,2013.0,0,0,2179.0,115,15.5
5017,1731,2013.0,1,0,2982.0,171,19.0
5018,489,2017.0,1,0,1498.0,98.6,8.4
5019,1179,2016.0,1,0,1248.0,88.5,7.25
5020,1135,2014.0,1,0,1248.0,74,4.25
5021,1511,2015.0,0,2,1498.0,103.52,5.7
5022,810,2013.0,0,2,2179.0,115,26.0
5023,956,2013.0,1,0,796.0,47.3,2.49
5024,1832,2011.0,1,2,1198.0,73.9,3.0
5025,436,2015.0,1,0,1498.0,98.6,5.95
5026,1129,2013.0,1,0,1248.0,74,2.69
5027,9,2014.0,0,0,1968.0,174.33,26.0
5028,451,2015.0,1,0,1497.0,117.3,5.5
5029,316,2016.0,1,0,1196.0,86.8,4.85
5030,1178,2018.0,1,0,1248.0,88.5,8.39
5031,1432,2015.0,1,0,1461.0,108.45,7.99
5032,742,2016.0,1,0,1396.0,88.73,6.95
5033,853,2010.0,1,0,1390.0,75,1.5
5034,433,2006.0,1,0,1497.0,78,1.55
5035,331,2010.0,1,2,1196.0,70,2.75
5036,1447,2014.0,1,0,1598.0,102.53,4.25
5037,706,2015.0,1,0,1197.0,78.9,2.85
5038,803,2019.0,0,0,1999.0,148.31,56.14
5039,52,2009.0,0,2,1984.0,208,10.0
5040,1177,2003.0,1,2,1298.0,83.1,1.25
5041,1143,2017.0,1,0,1248.0,74,7.5
5042,12,2015.0,0,0,1968.0,174.33,25.81
5043,1816,2014.0,1,0,1198.0,74,4.3
5044,1731,2010.0,1,2,2982.0,171,11.0
5045,1731,2010.0,1,2,2982.0,171,11.75
5046,352,2012.0,1,0,2354.0,177.6,6.58
5047,1173,2012.0,1,0,1248.0,74,4.8
5048,1471,2008.0,1,2,1198.0,70,1.65
5049,794,2017.0,1,0,1956.0,170,15.0
5050,1623,2014.0,1,2,624.0,37.5,1.0
5051,294,2007.0,1,0,1596.0,101,1.65
5052,1008,2015.0,1,0,793.0,47,3.6
5053,1731,2011.0,1,0,2982.0,171,11.5
5054,1008,2015.0,1,0,793.0,47,3.6
5055,529,2015.0,1,0,814.0,55.2,3.05
5056,301,2011.0,1,2,1498.0,90,6.0
5057,1816,2016.0,1,0,1198.0,74,3.75
5058,1816,2016.0,1,0,1199.0,74,6.17
5059,1182,2017.0,1,0,1248.0,88.5,9.05
5060,391,2013.0,1,0,1198.0,86.8,4.05
5061,1140,2013.0,1,0,1298.0,85.8,4.25
5062,1002,2018.0,1,0,998.0,67.04,3.75
5063,520,2016.0,0,0,1591.0,121.3,11.85
5064,257,2016.0,1,0,1498.0,89.84,8.24
5065,1161,2016.0,1,0,1248.0,141.1,5.99
5066,408,2008.0,1,2,1997.0,141.1,6.5
5067,801,2019.0,0,0,2179.0,187.7,58.91
5068,924,2014.0,1,0,2179.0,140,8.0
5069,1817,2015.0,1,0,1198.0,74,4.64
5070,700,2010.0,0,0,1197.0,80,3.32
5071,698,2012.0,1,2,1197.0,78.9,2.78
5072,176,2016.0,0,0,1998.0,163.7,8.95
5073,1271,2013.0,0,0,1991.0,181.03,21.95
5074,609,2013.0,1,0,2359.0,134,7.9
5075,1316,2007.0,0,0,1796.0,186,29.0
5076,1825,2013.0,1,0,1199.0,73.9,3.25
5077,449,2014.0,1,0,1497.0,117.3,5.9
5078,1182,2017.0,1,0,1248.0,88.5,9.88
5079,542,2019.0,1,0,1197.0,81.86,8.78
5080,1632,2011.0,1,2,2179.0,138.1,2.75
5081,1388,2014.0,1,0,1461.0,84.8,5.98
5082,89,2011.0,0,0,2497.0,215,31.0
5083,1676,2011.0,1,2,1798.0,138,3.55
5084,633,2015.0,1,0,1582.0,126.32,6.24
5085,1137,2009.0,1,0,1248.0,73.9,2.19
5086,1045,2013.0,1,0,1248.0,73.75,5.5
5087,965,2014.0,1,0,998.0,67.1,2.1
5088,787,2011.0,0,0,5000.0,503,50.66
5089,1307,2012.0,0,0,2143.0,170,14.0
5090,650,2013.0,1,0,1582.0,126.2,5.5
5091,162,2007.0,1,3,1598.0,102,1.2
5092,1168,2014.0,1,0,1197.0,81.8,5.3
5093,630,2015.0,1,0,1582.0,126.2,6.3
5094,1291,2017.0,0,0,2143.0,168,40.47
5095,1736,2013.0,1,0,2982.0,168.5,16.1
5096,51,2014.0,0,0,1968.0,167.6,25.0
5097,76,2008.0,0,2,1995.0,170,7.95
5098,952,2016.0,1,0,796.0,47.3,2.65
5099,960,2012.0,1,0,998.0,67.1,2.81
5100,6,2012.0,0,0,1798.0,167.62,17.5
5101,1170,2012.0,1,0,1197.0,85,3.3
5102,1207,2019.0,1,0,998.0,67.04,5.34
5103,1515,2016.0,1,0,1498.0,103.52,8.5
5104,484,2010.0,1,2,1198.0,90,2.69
5105,917,2015.0,1,0,2179.0,140,11.5
5106,1095,2011.0,1,0,1197.0,85.8,4.06
5107,1293,2016.0,0,0,2143.0,201.15,49.0
5108,1534,2012.0,1,0,1598.0,103.5,4.6
5109,569,2015.0,1,0,1120.0,70,3.96
5110,544,2015.0,1,0,1197.0,81.86,5.6
5111,1662,2017.0,1,0,1248.0,74,3.75
5112,760,2015.0,1,0,1396.0,88.73,5.5
5113,1535,2012.0,1,2,1598.0,103.5,3.0
5114,219,2011.0,1,0,1368.0,90,3.0
5115,1167,2010.0,1,0,1298.0,88.2,2.95
5116,1568,2015.0,1,0,1396.0,69,2.45
5117,1322,2012.0,0,0,2143.0,170,13.99
5118,1294,2016.0,0,0,2987.0,254.79,60.75
5119,608,2008.0,1,2,1086.0,116.3,1.17
5120,429,2012.0,1,2,1497.0,116.3,4.5
5121,758,2010.0,1,2,1197.0,80,2.5
5122,1736,2015.0,1,0,2982.0,168.5,20.5
5123,574,2014.0,1,0,1197.0,82,3.9
5124,1801,2009.0,1,2,1896.0,105,3.5
5125,249,2016.0,0,0,1499.0,110.4,8.3
5126,532,2012.0,1,0,814.0,55.2,2.5
5127,1385,2011.0,0,0,1198.0,75.94,2.65
5128,474,2016.0,0,0,1199.0,88.7,7.42
5129,1819,2016.0,1,0,1198.0,74,4.63
5130,970,2008.0,1,0,796.0,46.3,1.09
5131,633,2011.0,1,0,1582.0,126.32,3.8
5132,1251,2013.0,0,0,2148.0,170,15.75
5133,1665,2015.0,1,0,1193.0,88.7,5.27
5134,393,2012.0,1,2,1198.0,86.8,2.75
5135,489,2016.0,1,0,1498.0,98.6,7.4
5136,966,2017.0,0,0,998.0,67.1,3.9
5137,1234,2000.0,1,2,993.0,60,0.7
5138,765,2015.0,1,0,1396.0,88.73,5.9
5139,1108,2016.0,1,0,1598.0,118,9.58
5140,1257,2014.0,0,0,2143.0,203,24.95
5141,180,2015.0,1,0,1399.0,98.82,4.29
5142,1255,2011.0,0,2,2143.0,203,11.5
5143,919,2016.0,1,0,2179.0,140,9.65
5144,704,2015.0,1,0,1197.0,78.9,3.75
5145,547,2007.0,1,2,2967.0,82.9,1.1
5146,60,2014.0,0,0,2967.0,241.4,31.41
5147,887,2012.0,1,3,2179.0,120,6.0
5148,472,2016.0,1,0,1199.0,88.7,5.55
5149,1637,2017.0,1,0,2179.0,138.1,10.91
5150,921,2014.0,1,0,2179.0,140,7.25
5151,1823,2012.0,1,0,1199.0,73.9,3.9
5152,1144,2012.0,1,0,1248.0,73.9,3.95
5153,40,2013.0,0,0,1968.0,174.33,22.0
5154,1009,2014.0,1,0,998.0,67.04,3.38
5155,430,2011.0,1,0,1497.0,116.3,3.45
5156,718,2016.0,1,0,1197.0,81.83,5.75
5157,1459,2016.0,1,0,799.0,53.3,2.75
5158,1242,2019.0,0,0,2143.0,136,30.3
5159,257,2014.0,1,0,1498.0,89.84,7.5
5160,750,2015.0,1,0,1197.0,81.83,6.87
5161,1767,2015.0,1,0,2494.0,100.6,15.2
5162,1388,2012.0,1,0,1461.0,84.8,3.5
5163,1160,2014.0,1,0,1248.0,74,5.85
5164,950,2010.0,1,0,998.0,66.1,2.5
5165,1174,2013.0,1,0,1197.0,85.8,3.95
5166,1242,2017.0,0,0,2143.0,136,27.0
5167,1066,2014.0,1,2,1373.0,93.7,6.75
5168,1196,2007.0,1,2,998.0,67.1,1.5
5169,1825,2012.0,1,0,1199.0,73.9,3.9
5170,258,2014.0,1,0,1498.0,89.84,6.55
5171,438,2017.0,1,0,1498.0,98.6,9.44
5172,1681,2015.0,1,0,1798.0,138.03,10.77
5173,924,2014.0,1,0,2179.0,140,7.5
5174,954,2016.0,1,0,796.0,47.3,3.0
5175,115,2010.0,0,0,2993.0,265,11.75
5176,526,2016.0,1,0,814.0,55.2,3.29
5177,1135,2016.0,1,0,1248.0,74,6.5
5178,999,2015.0,1,0,998.0,58.33,3.8
5179,7,2011.0,0,0,1968.0,147.51,18.0
5180,1548,2009.0,0,2,1798.0,157.75,4.95
5181,1667,2015.0,1,0,1193.0,88.7,4.52
5182,231,2014.0,1,0,2149.0,139.07,8.0
5183,460,2013.0,1,0,1497.0,117.3,6.26
5184,1392,2016.0,1,0,1498.0,97.7,7.5
5185,1118,2012.0,1,0,1598.0,121.3,3.65
5186,1856,2011.0,0,0,1598.0,121.3,3.35
5187,639,2014.0,0,0,1591.0,121.3,5.5
5188,648,2012.0,0,0,1582.0,126.2,5.25
5189,11,2012.0,0,0,1968.0,140,16.25
5190,1111,2009.0,1,0,1586.0,103.3,2.7
5191,264,2019.0,0,0,2198.0,158,32.9
5192,1152,2008.0,1,0,1197.0,83.11,3.41
5193,569,2014.0,1,0,1120.0,70,4.15
5194,1821,2014.0,1,2,1498.0,88.8,5.9
5195,1266,2012.0,0,0,2496.0,157.7,11.5
5196,750,2015.0,1,0,1197.0,81.83,4.75
5197,966,2015.0,0,0,998.0,67.1,3.5
5198,1059,2014.0,1,0,1248.0,88.76,7.25
5199,1005,2016.0,0,0,998.0,67.04,4.35
5200,1456,2018.0,0,2,999.0,67,4.99
5201,887,2013.0,1,0,2179.0,120,7.65
5202,1753,2011.0,1,0,2494.0,102,9.0
5203,1824,2017.0,1,0,1199.0,73.9,6.9
5204,330,2011.0,1,0,1399.0,68,2.9
5205,1406,2014.0,1,0,1461.0,83.8,5.75
5206,230,2014.0,1,0,2200.0,139.01,8.0
5207,1454,2017.0,0,0,999.0,67,4.41
5208,1517,2013.0,1,0,1498.0,103.52,4.95
5209,914,2016.0,0,0,2179.0,140,14.4
5210,329,2012.0,1,0,1399.0,68.05,2.95
5211,833,2017.0,1,0,2523.0,62.1,8.14
5212,1840,2016.0,1,0,1498.0,108.5,8.45
5213,1764,2015.0,1,0,2494.0,100,12.5
5214,924,2012.0,1,0,2179.0,140,6.5
5215,261,2015.0,1,2,1499.0,110,7.72
5216,1806,2011.0,0,0,1968.0,138.1,8.0
5217,1631,2009.0,1,2,2179.0,138,3.0
5218,90,2013.0,0,0,2993.0,245,29.0
5219,1817,2014.0,1,0,1198.0,74,4.11
5220,762,2015.0,1,0,1197.0,82.9,5.37
5221,1064,2013.0,1,0,1248.0,88.8,6.55
5222,450,2015.0,1,0,1497.0,117.3,7.0
5223,419,2014.0,1,0,1497.0,118,5.48
5224,1809,2013.0,0,0,1968.0,138.03,6.51
5225,378,2016.0,1,0,1498.0,98.6,5.15
5226,924,2013.0,1,2,2179.0,140,9.0
5227,1698,2008.0,0,2,1798.0,138.1,2.75
5228,604,2005.0,1,2,1086.0,190,1.2
5229,74,2012.0,0,0,1995.0,190,12.5
5230,240,2017.0,1,0,1498.0,98.96,7.69
5231,755,2013.0,1,0,1197.0,82.85,4.57
5232,418,2013.0,0,0,1497.0,118,4.5
5233,1091,2015.0,1,0,1248.0,73.94,4.9
5234,692,2008.0,1,0,1086.0,68.05,1.65
5235,192,2015.0,1,0,1199.0,82.4,3.25
5236,635,2012.0,1,0,1582.0,126.32,6.25
5237,515,2018.0,1,0,1591.0,121.3,12.13
5238,192,2013.0,1,0,1199.0,82.4,3.25
5239,48,2013.0,0,0,1968.0,174.3,29.0
5240,424,2013.0,1,0,1497.0,118,5.53
5241,241,2017.0,1,0,1497.0,121.36,8.75
5242,58,2014.0,0,2,2967.0,241.4,37.9
5243,698,2010.0,1,0,1197.0,78.9,2.4
5244,710,2014.0,1,0,1197.0,80,4.55
5245,1127,2011.0,1,2,1197.0,85.8,2.65
5246,1578,2017.0,1,2,1396.0,69,1.6
5247,104,2012.0,0,2,2993.0,235,25.72
5248,1159,2013.0,1,0,1248.0,74,4.15
5249,337,2018.0,1,0,1194.0,94.68,7.23
5250,665,2008.0,1,2,1599.0,103.2,2.6
5251,78,2008.0,0,2,1995.0,181,7.25
5252,1751,2017.0,1,0,2494.0,102,14.29
5253,1327,2011.0,0,2,2143.0,204,17.25
5254,534,2013.0,1,0,1582.0,126.2,7.5
5255,1096,2014.0,1,0,1248.0,73.94,4.35
5256,1185,2016.0,1,0,1248.0,88.5,8.9
5257,678,2016.0,1,2,1197.0,82,3.5
5258,437,2014.0,1,0,1498.0,98.6,6.1
5259,1459,2016.0,1,0,799.0,53.3,3.2
5260,1708,2014.0,1,0,1364.0,67.06,4.9
5261,965,2015.0,1,0,998.0,67.1,3.69
5262,1646,2016.0,1,0,1199.0,84,3.98
5263,725,2013.0,1,0,1396.0,90,2.95
5264,7,2014.0,0,0,1968.0,147.51,15.21
5265,1159,2015.0,1,0,1248.0,74,6.3
5266,1788,2017.0,1,0,1198.0,73.75,6.69
5267,383,2017.0,0,0,1497.0,117.3,9.5
5268,747,2009.0,1,0,1197.0,80,2.65
5269,581,2012.0,1,0,2199.0,194.3,7.5
5270,417,2002.0,1,2,998.0,67.04,1.85
5271,1015,2018.0,0,0,998.0,67.04,5.63
5272,513,2018.0,1,0,1591.0,121.3,11.78
5273,1569,2004.0,1,2,1396.0,52.8,0.85
5274,1855,2011.0,1,0,1598.0,103.6,3.35
5275,1003,2015.0,1,0,998.0,67.04,4.11
5276,1245,2015.0,0,0,2143.0,136,25.51
5277,956,2017.0,1,0,796.0,47.3,3.1
5278,270,2018.0,0,0,3198.0,197,33.5
5279,1666,2017.0,1,0,1193.0,88.7,4.8
5280,1843,2014.0,1,0,1598.0,103.5,3.49
5281,1066,2012.0,1,2,1373.0,91.1,5.15
5282,1301,2011.0,0,0,2987.0,224,14.41
5283,1817,2014.0,1,0,1199.0,74,4.75
5284,1733,2015.0,0,0,2982.0,168.5,19.0
5285,1003,2017.0,1,0,998.0,67.04,4.9
5286,75,2008.0,0,2,1995.0,181,6.3
5287,434,2006.0,1,2,1497.0,100,2.4
5288,1356,2009.0,1,0,1999.0,114,3.0
5289,1463,2016.0,1,0,1198.0,74.93,4.25
5290,1821,2016.0,1,0,1498.0,88,6.3
5291,990,2018.0,1,0,998.0,100,8.15
5292,694,2012.0,1,0,1197.0,78.9,3.22
5293,718,2018.0,1,0,1197.0,81.83,7.65
5294,155,2011.0,0,0,2979.0,306,30.0
5295,706,2010.0,1,2,1197.0,78.9,2.3
5296,1354,2012.0,0,0,1598.0,181,22.0
5297,394,2012.0,1,0,1198.0,86.8,3.28
5298,1036,2016.0,1,0,1373.0,91.2,7.09
5299,1144,2013.0,1,0,1248.0,73.9,6.46
5300,1823,2012.0,1,0,1199.0,73.9,4.0
5301,135,2011.0,0,0,1995.0,184,11.0
5302,58,2016.0,0,2,2967.0,241.4,49.79
5303,306,2015.0,1,0,1498.0,99,4.8
5304,93,2017.0,0,0,1995.0,190,35.0
5305,1301,2011.0,0,0,2987.0,224,21.99
5306,1194,2007.0,1,2,1061.0,64,1.1
5307,995,2018.0,1,0,1197.0,83.1,6.6
5308,1046,2013.0,1,0,1197.0,81.8,4.5
5309,164,2009.0,1,2,1150.0,76,1.0
5310,1821,2017.0,1,0,1498.0,88,6.9
5311,810,2012.0,0,0,2179.0,115,16.75
5312,56,2015.0,0,0,1968.0,174.3,25.49
5313,35,2015.0,0,0,1968.0,187.74,35.5
5314,555,2018.0,1,0,1186.0,73.97,6.28
5315,887,2012.0,1,2,2179.0,120,4.88
5316,1560,2016.0,1,0,1248.0,74,3.7
5317,529,2015.0,1,0,814.0,55.2,3.45
5318,885,2016.0,1,0,2179.0,120,10.23
5319,353,2010.0,0,2,2354.0,142,6.5
5320,1817,2016.0,1,0,1199.0,74,6.15
5321,1051,2014.0,1,0,1196.0,73,2.9
5322,571,2016.0,1,0,1120.0,70,5.5
5323,270,2017.0,0,0,3198.0,197,31.0
5324,555,2015.0,1,0,1186.0,73.97,4.25
5325,1159,2016.0,1,0,1248.0,74,5.48
5326,711,2016.0,1,0,1197.0,81.83,7.25
5327,1140,2012.0,1,0,1298.0,85.8,3.0
5328,79,2015.0,0,0,1995.0,190,29.5
5329,433,2007.0,1,2,1497.0,78,1.49
5330,707,2013.0,0,0,1197.0,78.9,3.65
5331,263,2018.0,1,0,1498.0,98.96,10.9
5332,1013,2015.0,1,0,998.0,67.04,4.3
5333,1059,2012.0,1,2,1248.0,88.76,6.11
5334,1760,2015.0,1,0,2494.0,102,15.5
5335,449,2016.0,1,0,1497.0,117.3,6.9
5336,1138,2012.0,1,0,1197.0,85.8,4.69
5337,1090,2011.0,1,0,1197.0,85.8,3.19
5338,766,2012.0,0,2,1396.0,98.6,3.75
5339,745,2019.0,1,0,1197.0,81.86,8.6
5340,413,2011.0,1,2,1497.0,118,3.85
5341,1420,2016.0,0,0,4134.0,382,67.83
5342,379,2019.0,1,0,1198.0,86.7,9.31
5343,463,2008.0,0,0,1799.0,130,3.0
5344,759,2015.0,1,0,1197.0,81.83,5.5
5345,511,2017.0,1,0,1582.0,126.2,13.3
5346,42,2013.0,0,0,1968.0,174.33,23.0
5347,952,2018.0,1,0,796.0,47.3,3.35
5348,132,2012.0,0,3,1995.0,177,10.0
5349,694,2013.0,1,0,1197.0,78.9,2.95
5350,1794,2016.0,1,0,1498.0,108.62,6.75
5351,1832,2010.0,1,3,1198.0,73.9,2.44
5352,1030,2015.0,1,0,1373.0,91.1,5.85
5353,1828,2015.0,0,0,1197.0,103.5,7.4
5354,667,2016.0,1,0,1120.0,71,3.8
5355,464,2008.0,1,0,1799.0,130,3.8
5356,433,2008.0,1,0,1497.0,78,2.7
5357,833,2016.0,1,0,2523.0,62.1,7.21
5358,450,2016.0,1,0,1497.0,117.3,7.9
5359,674,2017.0,1,0,1186.0,73.97,4.2
5360,1432,2014.0,1,0,1461.0,108.45,5.75
5361,947,2013.0,0,0,998.0,66.1,3.45
5362,8,2014.0,0,0,1968.0,174.33,25.75
5363,924,2018.0,1,0,2179.0,140,16.59
5364,1464,2014.0,1,0,1198.0,74.96,4.69
5365,74,2009.0,0,2,1995.0,170,7.5
5366,1771,2016.0,1,0,2393.0,147.8,16.5
5367,419,2009.0,1,0,1497.0,118,1.99
5368,1159,2014.0,1,0,1248.0,74,5.25
5369,1438,2013.0,1,2,1461.0,108.45,5.4
5370,1816,2014.0,1,0,1198.0,74,3.9
5371,739,2015.0,1,0,1197.0,81.86,5.8
5372,105,2014.0,0,0,1995.0,190,30.5
5373,1129,2017.0,1,0,1248.0,74,5.6
5374,1299,2012.0,0,0,2987.0,165,23.0
5375,1147,2015.0,1,0,1248.0,74,5.15
5376,624,2017.0,0,0,1582.0,126.2,9.48
5377,1625,2016.0,0,2,624.0,37.48,2.38
5378,1132,2009.0,1,0,1298.0,85.8,3.8
5379,753,2015.0,1,2,1197.0,81.83,5.5
5380,716,2010.0,1,0,1197.0,80,3.55
5381,1035,2015.0,1,0,1373.0,91.1,6.35
5382,812,2015.0,0,0,2179.0,187.7,36.0
5383,1595,2005.0,1,2,1405.0,70,1.1
5384,1667,2014.0,1,0,1193.0,88.7,3.7
5385,916,2016.0,1,0,1997.0,140,13.5
5386,347,2008.0,0,3,2354.0,177.6,2.85
5387,1623,2015.0,1,2,624.0,37.5,2.13
5388,538,2015.0,1,0,1582.0,126.2,7.75
5389,1577,2017.0,1,0,1396.0,69,2.85
5390,367,2014.0,1,0,1498.0,98.6,4.95
5391,924,2012.0,1,0,2179.0,140,6.2
5392,138,2013.0,0,0,1995.0,190,17.5
5393,558,2010.0,1,0,1197.0,81.86,2.25
5394,995,2017.0,1,0,1197.0,83.1,6.75
5395,627,2016.0,0,0,1582.0,126.2,9.73
5396,1059,2018.0,1,0,1248.0,88.5,8.49
5397,1354,2013.0,0,0,1598.0,181,25.0
5398,1096,2015.0,1,0,1248.0,73.94,5.59
5399,1491,2011.0,0,0,1896.0,106,4.8
5400,258,2014.0,1,0,1498.0,89.84,5.45
5401,737,2017.0,1,0,1197.0,81.83,6.5
5402,389,2015.0,1,0,1198.0,86.8,4.35
5403,367,2013.0,1,0,1498.0,98.6,3.75
5404,95,2010.0,0,3,1995.0,177,12.0
5405,58,2014.0,0,0,2967.0,241.4,32.0
5406,569,2015.0,1,2,1120.0,70,4.0
5407,1378,2011.0,1,0,1461.0,63.1,2.6
5408,577,2016.0,1,0,1197.0,82,4.45
5409,528,2015.0,1,0,814.0,55.2,2.6
5410,1329,2011.0,0,0,1796.0,186,16.0
5411,813,2014.0,0,0,2179.0,187.7,32.5
5412,901,2016.0,0,0,2696.0,184,13.85
5413,1020,2018.0,1,0,1373.0,91.1,8.76
5414,1331,2014.0,0,0,3498.0,272,23.68
5415,1040,2017.0,0,0,1197.0,81.8,5.5
5416,826,2013.0,0,2,4367.0,335.3,65.81
5417,1434,2013.0,1,0,1461.0,108.45,4.99
5418,633,2013.0,1,2,1582.0,126.32,5.7
5419,1684,2016.0,0,0,1798.0,138.03,11.99
5420,94,2016.0,0,2,1995.0,190,29.99
5421,251,2018.0,1,0,1499.0,110.4,9.5
5422,1160,2014.0,1,0,1248.0,74,5.5
5423,582,2016.0,0,0,2199.0,194.3,23.0
5424,1572,2013.0,1,0,1396.0,53.5,2.95
5425,571,2015.0,1,0,1120.0,70,4.9
5426,601,2006.0,1,3,1086.0,67,1.3
5427,1209,2016.0,0,0,998.0,67,4.25
5428,917,2018.0,1,0,2179.0,140,16.36
5429,7,2009.0,0,0,1968.0,147.51,9.95
5430,1848,2012.0,1,0,1598.0,103.6,5.5
5431,1185,2016.0,1,0,1248.0,88.5,8.25
5432,1227,2002.0,1,0,993.0,60,0.95
5433,691,2016.0,1,0,1086.0,68.05,4.01
5434,498,2019.0,1,0,1199.0,88.7,8.2
5435,438,2014.0,1,2,1498.0,98.6,6.2
5436,1732,2012.0,0,0,2982.0,169,16.75
5437,914,2017.0,0,0,2179.0,140,16.5
5438,278,2007.0,1,3,2499.0,68.05,3.75
5439,330,2012.0,1,0,1399.0,68.05,3.5
5440,474,2017.0,0,2,1199.0,88.7,5.43
5441,270,2017.0,0,0,3198.0,197,30.35
5442,1397,2014.0,0,0,1498.0,99.6,7.99
5443,1496,2011.0,1,0,1896.0,66,3.59
5444,167,2012.0,1,0,936.0,57.6,1.9
5445,1674,2009.0,0,0,2362.0,164.7,4.7
5446,1434,2012.0,1,0,1461.0,108.45,7.25
5447,1287,2016.0,0,0,2143.0,136,24.46
5448,1668,2014.0,1,2,1193.0,88.7,3.9
5449,714,2013.0,1,0,1197.0,80,5.15
5450,1210,2015.0,0,0,1197.0,81.8,3.65
5451,674,2016.0,1,0,1186.0,73.97,5.0
5452,419,2009.0,1,0,1497.0,118,2.3
5453,503,2001.0,1,2,1495.0,94,0.75
5454,666,2009.0,1,2,1599.0,103.2,1.85
5455,334,2010.0,1,0,1196.0,70,1.8
5456,367,2014.0,1,0,1498.0,98.6,4.41
5457,1193,2006.0,1,0,998.0,67.1,2.0
5458,1160,2014.0,1,0,1248.0,258,5.55
5459,1279,2014.0,0,0,2987.0,258,31.75
5460,32,2015.0,0,0,1968.0,174.33,32.0
5461,1335,2010.0,0,0,2987.0,282,21.0
5462,1130,2010.0,1,0,1248.0,73.9,2.75
5463,1702,2005.0,1,0,1794.0,125,2.64
5464,878,2018.0,1,0,2179.0,120,14.19
5465,1207,2017.0,1,0,998.0,67.04,3.85
5466,1736,2014.0,1,0,2982.0,168.5,15.5
5467,1220,2010.0,1,0,1061.0,64,1.9
5468,1615,2014.0,1,0,624.0,37.48,1.26
5469,758,2009.0,1,2,1197.0,80,2.4
5470,74,2010.0,0,0,1995.0,190,11.5
5471,921,2014.0,1,0,2179.0,140,8.25
5472,1851,2011.0,1,0,1598.0,105,2.75
5473,1471,2009.0,1,2,1198.0,70,1.4
5474,1623,2015.0,1,0,624.0,37.5,2.9
5475,326,2011.0,1,0,1399.0,68,2.4
5476,1850,2013.0,0,0,1598.0,105,4.75
5477,820,2018.0,0,0,2179.0,187.7,44.76
5478,436,2015.0,1,0,1498.0,98.6,6.22
5479,1456,2018.0,0,0,999.0,67,4.5
5480,565,2015.0,1,0,1197.0,82,4.25
5481,176,2011.0,0,0,1991.0,147.9,5.5
5482,719,2017.0,1,0,1396.0,88.73,6.95
5483,966,2018.0,0,0,998.0,67.1,4.56
5484,516,2016.0,1,0,1582.0,126.2,13.82
5485,380,2016.0,1,0,1198.0,86.7,5.65
5486,743,2016.0,1,0,1396.0,88.73,6.2
5487,1003,2014.0,1,0,998.0,67.04,3.25
5488,7,2009.0,0,0,1968.0,147.51,8.5
5489,618,2016.0,1,0,1396.0,88.7,7.25
5490,1451,2013.0,1,0,1461.0,78,4.61
5491,1817,2016.0,1,0,1199.0,74,5.3
5492,1594,2012.0,1,0,1405.0,70,1.9
5493,704,2012.0,1,0,1197.0,78.9,3.09
5494,128,2007.0,0,2,2993.0,258,9.5
5495,510,2015.0,0,0,1582.0,126.2,12.65
5496,574,2016.0,1,0,1197.0,82,4.25
5497,1092,2011.0,1,0,1248.0,73.9,2.95
5498,869,2006.0,1,0,2179.0,120,3.45
5499,691,2011.0,1,0,1086.0,68.05,3.3
5500,1639,2014.0,1,0,2179.0,138.1,8.0
5501,466,2009.0,1,0,1799.0,130,2.71
5502,1224,2012.0,1,0,998.0,67.1,2.7
5503,1135,2012.0,1,2,1248.0,74,4.5
5504,1736,2015.0,1,2,2982.0,168.5,18.75
5505,1159,2014.0,1,2,1248.0,74,5.25
5506,1189,2012.0,1,0,998.0,58.2,3.2
5507,1043,2017.0,1,0,1248.0,73.75,6.0
5508,564,2014.0,1,0,1197.0,82,3.14
5509,1458,2016.0,1,0,799.0,53.3,2.55
5510,1588,2012.0,1,2,1193.0,64.08,2.3
5511,329,2014.0,1,0,1399.0,68.05,5.65
5512,1416,2015.0,0,0,2967.0,240,48.22
5513,965,2016.0,1,0,998.0,67.1,3.0
5514,1840,2015.0,1,0,1498.0,103.2,7.5
5515,869,2005.0,1,0,2179.0,120,2.6
5516,139,2018.0,0,0,1995.0,190,61.25
5517,423,2009.0,1,2,1497.0,118,3.5
5518,1347,2016.0,0,0,1998.0,189.08,28.95
5519,1370,2015.0,0,0,2477.0,175.56,15.0
5520,1137,2012.0,1,0,1248.0,73.9,4.25
5521,157,2006.0,0,0,5998.0,552,59.0
